,Carrera,Edad,Trabajo,Beca,Genero,EstadoCivil,CantidadHijos,Prom_cAplazo,A/P,Desemp1R,Desemp2N,Desemp3RN
2614,CPN,20,N,N,M,Soltero,0,6.26,4.666666666666667,1,0,1
2615,CPN,21,N,N,F,Soltero,0,7.09,6.333333333333333,1,1,1
2616,CPN,23,N,S,F,Soltero,0,7.44,3.0,0,1,0
2617,CPN,21,N,N,F,Soltero,0,9.7,6.666666666666667,1,1,1
2618,CPN,20,N,N,M,Soltero,0,6.4,6.0,1,0,1
2619,CPN,20,N,N,F,Soltero,0,7.84,6.0,1,1,1
2620,CPN,25,N,S,M,Soltero,0,7.45,3.6666666666666665,0,1,0
2621,CPN,21,N,N,F,Soltero,0,7.23,6.333333333333333,1,1,1
2622,CPN,20,N,N,F,Soltero,0,6.68,7.333333333333333,1,0,1
2623,CPN,21,N,N,M,Soltero,0,6.78,5.0,1,0,1
2624,CPN,21,N,N,F,Soltero,0,6.77,3.6666666666666665,0,0,0
2625,LA,21,N,N,F,Soltero,0,6.5,2.6666666666666665,0,0,0
2626,LA,23,N,N,M,Soltero,0,8.62,7.0,1,1,1
2627,LA,22,N,N,M,Soltero,0,6.64,4.333333333333333,1,0,1
2628,LA,30,S,N,M,Soltero,0,7.22,4.333333333333333,1,1,1
2629,LA,25,N,N,F,Soltero,0,7.31,4.666666666666667,1,1,1
2630,LA,22,N,N,M,Soltero,0,8.0,1.3333333333333333,0,1,0
2631,LLO,20,N,N,M,Soltero,0,7.48,6.333333333333333,1,1,1
2632,LLO,20,N,N,F,Soltero,0,7.41,6.0,1,1,1
2633,LLO,21,N,S,F,Soltero,0,6.33,2.0,0,0,0
2634,LLO,22,N,S,F,Soltero,0,7.5,6.333333333333333,1,1,1
2635,LLO,21,N,N,M,Soltero,0,6.71,5.333333333333333,1,0,1
2636,LLO,21,N,S,F,Soltero,0,6.87,6.333333333333333,1,0,1
2637,LLO,28,S,N,F,Soltero,0,8.15,4.0,1,1,1
2638,LLO,25,N,S,F,Soltero,0,6.67,4.666666666666667,1,0,1
2639,LLO,22,N,N,M,Soltero,0,7.78,5.666666666666667,1,1,1
2640,LA,21,N,S,F,Soltero,0,8.33,2.0,0,1,0
2641,LA,22,N,N,M,Soltero,0,7.92,6.5,1,1,1
2642,LA,21,N,N,F,Soltero,0,5.83,4.0,1,0,0
2643,LA,20,N,N,M,Soltero,0,5.78,2.0,0,0,0
2644,LA,21,S,N,M,Soltero,0,7.0,0.5,0,1,0
2645,LE,20,S,N,M,Soltero,0,5.64,3.5,0,0,0
2646,LA,20,N,N,M,Soltero,0,6.8,2.5,0,0,0
2647,LA,19,N,N,M,Soltero,0,8.27,5.5,1,1,1
2648,LA,21,N,N,M,Soltero,0,7.22,4.5,1,1,1
2649,LA,25,N,N,F,Soltero,0,6.0,1.5,0,0,0
2650,LLO,21,N,S,M,Soltero,0,6.5,4.0,1,0,0
2651,LA,20,N,S,F,Soltero,0,6.5,3.5,0,0,0
2652,LLO,20,N,N,M,Soltero,0,6.82,4.0,1,0,0
2653,LA,22,N,N,F,Soltero,0,7.4,2.0,0,1,0
2654,LE,20,N,N,M,Soltero,0,8.08,6.0,1,1,1
2655,LA,19,N,N,M,Soltero,0,5.07,3.0,0,0,0
2656,LA,21,S,S,M,Otro,0,7.0,5.5,1,1,1
2657,LE,19,N,N,M,Soltero,0,6.29,5.0,1,0,1
2658,LA,20,N,N,F,Soltero,0,5.67,1.0,0,0,0
2659,LE,20,N,N,M,Soltero,0,4.67,2.0,0,0,0
2660,LA,21,N,N,M,Soltero,0,8.21,6.5,1,1,1
2661,LA,21,S,N,F,Soltero,0,8.67,6.5,1,1,1
2662,LA,20,N,N,M,Soltero,0,7.83,6.0,1,1,1
2663,LA,20,N,N,M,Soltero,0,7.38,5.5,1,1,1
2664,LA,25,S,N,F,Soltero,0,6.4,2.0,0,0,0
2665,LA,22,N,N,M,Soltero,0,7.3,4.0,1,1,1
2666,LA,20,N,N,M,Soltero,0,7.92,6.5,1,1,1
2667,LA,22,N,N,F,Soltero,0,5.0,1.0,0,0,0
2668,LE,21,N,N,M,Soltero,0,7.0,3.0,0,1,0
2669,LA,20,N,S,F,Soltero,0,5.88,2.5,0,0,0
2670,LA,20,N,N,F,Soltero,0,7.69,6.5,1,1,1
2671,LE,19,S,N,F,Soltero,0,7.0,2.0,0,1,0
2672,LA,19,N,N,F,Soltero,0,7.71,6.5,1,1,1
2673,LA,19,N,N,F,Soltero,0,7.29,6.5,1,1,1
2674,LA,21,S,N,F,Soltero,0,8.46,6.5,1,1,1
2675,LA,21,N,S,F,Soltero,0,6.8,2.5,0,0,0
2676,LE,20,N,N,M,Soltero,0,6.42,4.0,1,0,0
2677,LA,20,N,N,M,Soltero,0,5.25,1.5,0,0,0
2678,LA,19,N,S,M,Soltero,0,8.25,6.5,1,1,1
2679,LA,22,N,N,F,Soltero,0,7.67,5.5,1,1,1
2680,LE,19,N,S,M,Soltero,0,6.93,5.5,1,0,1
2681,LA,20,N,N,F,Soltero,0,5.17,1.5,0,0,0
2682,LA,21,N,N,F,Soltero,0,9.0,1.5,0,1,0
2683,LLO,20,N,N,M,Soltero,0,7.36,5.5,1,1,1
2684,LLO,22,N,N,F,Soltero,0,6.44,3.0,0,0,0
2685,LA,21,N,N,M,Soltero,0,5.89,5.5,1,0,1
2686,LE,20,N,N,F,Soltero,0,9.58,6.5,1,1,1
2687,LA,19,N,N,F,Soltero,0,5.18,3.0,0,0,0
2688,LE,19,N,N,M,Soltero,0,6.0,4.0,1,0,0
2689,LA,23,N,S,F,Soltero,0,8.0,2.5,0,1,0
2690,LA,19,N,N,M,Soltero,0,6.29,2.5,0,0,0
2691,LE,21,N,N,M,Soltero,0,5.5,2.0,0,0,0
2692,LE,20,N,N,M,Soltero,0,7.23,5.5,1,1,1
2693,LA,20,N,N,M,Soltero,0,6.56,3.5,0,0,0
2694,LA,20,N,N,F,Soltero,0,6.08,4.0,1,0,0
2695,LA,20,S,N,F,Soltero,0,6.0,3.5,0,0,0
2696,LA,19,N,N,M,Soltero,0,6.33,2.5,0,0,0
2697,LE,19,N,N,F,Soltero,0,5.6,2.0,0,0,0
2698,LE,20,N,N,M,Soltero,0,6.89,3.5,0,0,0
2699,LE,20,N,N,F,Soltero,0,5.17,1.5,0,0,0
2700,LA,20,N,N,F,Soltero,0,7.55,5.5,1,1,1
2701,LA,21,N,N,F,Soltero,0,5.0,2.0,0,0,0
2702,LA,20,N,N,M,Soltero,0,7.92,6.0,1,1,1
2703,LA,20,N,N,F,Soltero,0,5.33,3.0,0,0,0
2704,LA,19,N,N,M,Soltero,0,6.14,2.0,0,0,0
2705,LE,21,N,N,M,Soltero,0,6.43,3.0,0,0,0
2706,LA,19,N,N,F,Soltero,0,7.21,6.0,1,1,1
2707,LA,20,S,N,F,Soltero,0,6.33,3.0,0,0,0
2708,LA,21,N,N,F,Soltero,0,6.1,3.5,0,0,0
2709,LA,20,S,N,M,Soltero,0,6.58,4.5,1,0,1
2710,LE,20,N,N,F,Soltero,0,6.0,2.0,0,0,0
2711,LE,20,N,N,M,Soltero,0,6.13,3.0,0,0,0
2712,LLO,21,S,N,F,Soltero,0,7.6,5.0,1,1,1
2713,LE,28,S,N,M,Soltero,0,9.5,2.5,0,1,0
2714,LE,21,N,N,F,Soltero,0,7.33,1.5,0,1,0
2715,LE,20,S,N,F,Soltero,0,5.4,1.5,0,0,0
2716,LLO,20,N,N,M,Soltero,0,9.0,3.0,0,1,0
2717,LA,19,N,S,F,Soltero,0,7.8,2.5,0,1,0
2718,LA,20,N,N,F,Soltero,0,5.45,3.0,0,0,0
2719,LLO,21,N,N,M,Soltero,0,7.0,2.5,0,1,0
2720,LA,19,S,N,F,Soltero,0,7.2,6.0,1,1,1
2721,LA,20,N,N,F,Soltero,0,8.43,3.5,0,1,1
2722,LLO,21,N,N,F,Soltero,0,6.11,3.0,0,0,0
2723,LE,20,N,N,F,Soltero,0,8.5,6.5,1,1,1
2724,LA,23,N,N,F,Soltero,0,10.0,1.0,0,1,0
2725,LA,22,N,N,F,Soltero,0,5.71,2.5,0,0,0
2726,LE,21,N,N,F,Soltero,0,6.57,3.0,0,0,0
2727,LA,19,N,N,F,Soltero,0,6.5,4.0,1,0,0
2728,LA,23,S,N,M,Soltero,0,7.6,3.5,0,1,0
2729,LA,21,S,N,M,Soltero,0,7.83,2.5,0,1,0
2730,LA,19,N,N,M,Soltero,0,5.62,3.5,0,0,0
2731,LA,20,N,N,F,Soltero,0,6.4,3.0,0,0,0
2732,LA,19,N,N,M,Soltero,0,5.22,2.0,0,0,0
2733,LA,20,S,N,M,Soltero,0,7.67,6.0,1,1,1
2734,LA,20,S,N,F,Soltero,0,8.21,6.5,1,1,1
2735,LA,19,N,N,M,Soltero,0,7.07,5.0,1,1,1
2736,LE,19,N,N,M,Soltero,0,6.3,3.5,0,0,0
2737,LLO,19,N,N,M,Soltero,0,8.4,2.5,0,1,0
2738,LA,20,N,N,M,Soltero,0,5.8,4.0,1,0,0
2739,LLO,20,N,N,M,Soltero,0,8.33,1.5,0,1,0
2740,LA,19,N,N,M,Soltero,0,8.2,5.5,1,1,1
2741,LA,21,S,N,M,Soltero,0,6.33,1.0,0,0,0
2742,LA,19,N,N,F,Soltero,0,8.38,4.0,1,1,1
2743,LA,21,N,N,F,Soltero,0,8.58,6.5,1,1,1
2744,LA,20,N,N,F,Soltero,0,5.0,2.0,0,0,0
2745,LE,20,N,N,F,Soltero,0,8.0,6.5,1,1,1
2746,LA,20,N,S,F,Soltero,0,7.67,6.0,1,1,1
2747,LA,19,N,N,F,Soltero,0,6.75,5.0,1,0,1
2748,LA,26,N,N,F,Soltero,0,4.57,2.0,0,0,0
2749,LE,21,N,N,F,Soltero,0,5.86,2.5,0,0,0
2750,LA,20,N,N,M,Soltero,0,7.43,3.0,0,1,0
2751,LA,22,N,N,F,Soltero,0,7.0,4.0,1,1,1
2752,LE,30,N,N,M,Soltero,0,7.75,2.5,0,1,0
2753,LE,22,N,N,M,Soltero,0,9.5,4.5,1,1,1
2754,LA,20,N,N,M,Soltero,0,6.71,3.0,0,0,0
2755,LA,21,N,N,M,Soltero,0,6.0,1.0,0,0,0
2756,LLO,21,S,N,M,Soltero,0,7.86,3.5,0,1,0
2757,LA,22,N,N,F,Soltero,0,8.8,3.0,0,1,0
2758,LE,19,N,N,F,Soltero,0,6.5,3.0,0,0,0
2759,LA,21,N,S,F,Soltero,0,7.11,4.0,1,1,1
2760,LE,21,N,N,M,Soltero,0,5.63,2.5,0,0,0
2761,LA,20,N,N,F,Soltero,0,7.09,4.0,1,1,1
2762,LA,21,N,N,F,Soltero,0,7.64,6.5,1,1,1
2763,LE,19,N,N,F,Soltero,0,7.64,6.5,1,1,1
2764,LLO,20,N,S,M,Soltero,0,5.87,5.0,1,0,1
2765,LA,20,S,N,F,Soltero,0,5.63,2.0,0,0,0
2766,LA,21,N,N,F,Soltero,0,5.5,1.5,0,0,0
2767,LA,21,N,N,F,Soltero,0,6.0,1.0,0,0,0
2768,LA,20,N,N,M,Soltero,0,7.25,6.0,1,1,1
2769,LLO,20,N,N,M,Soltero,0,8.67,1.5,0,1,0
2770,LA,20,N,N,M,Soltero,0,4.67,0.5,0,0,0
2771,LE,33,S,N,M,Soltero,0,3.67,2.0,0,0,0
2772,LA,20,N,N,M,Soltero,0,6.9,5.0,1,0,1
2773,LA,20,N,N,M,Soltero,0,6.93,5.5,1,0,1
2774,LA,20,N,N,M,Soltero,0,7.46,6.5,1,1,1
2775,LLO,19,N,N,F,Soltero,0,8.1,5.0,1,1,1
2776,LA,20,N,N,M,Soltero,0,8.0,3.0,0,1,0
2777,LLO,21,N,N,F,Soltero,0,6.5,1.0,0,0,0
2778,LA,20,N,N,M,Soltero,0,6.67,3.5,0,0,0
2779,LA,19,N,N,F,Soltero,0,5.43,2.0,0,0,0
2780,LA,19,N,N,M,Soltero,0,7.5,4.5,1,1,1
2781,LA,22,N,N,F,Soltero,0,6.0,1.0,0,0,0
2782,LA,20,N,S,F,Soltero,0,7.38,3.5,0,1,0
2783,LA,20,N,N,F,Soltero,0,6.57,2.0,0,0,0
2784,LA,20,N,N,F,Soltero,0,6.0,2.5,0,0,0
2785,LE,20,N,S,F,Soltero,0,6.25,4.5,1,0,1
2786,LA,19,N,N,M,Soltero,0,6.75,2.0,0,0,0
2787,LA,20,S,N,M,Soltero,0,5.92,4.5,1,0,0
2788,LA,20,N,N,F,Soltero,0,5.17,1.5,0,0,0
2789,LA,21,N,N,M,Soltero,0,5.73,4.0,1,0,0
2790,LE,19,N,N,M,Soltero,0,7.64,5.0,1,1,1
2791,LA,21,N,N,F,Soltero,0,6.79,5.5,1,0,1
2792,LA,19,N,S,F,Soltero,0,7.5,2.5,0,1,0
2793,LA,20,N,N,F,Soltero,0,5.85,4.0,1,0,0
2794,LA,19,N,N,F,Soltero,0,6.81,6.5,1,0,1
2795,LE,21,N,N,M,Soltero,0,7.75,2.5,0,1,0
2796,LA,20,N,N,M,Soltero,0,6.6,4.0,1,0,0
2797,LE,20,N,N,M,Soltero,0,9.25,2.0,0,1,0
2798,LA,25,S,N,M,Soltero,0,9.0,1.0,0,1,0
2799,LE,20,N,N,M,Soltero,0,5.88,3.0,0,0,0
2800,LA,20,N,N,F,Soltero,0,7.62,6.0,1,1,1
2801,LA,19,N,N,F,Soltero,0,7.14,5.0,1,1,1
2802,LA,20,N,N,M,Soltero,0,6.45,4.0,1,0,0
2803,LE,20,N,N,M,Soltero,0,7.08,5.5,1,1,1
2804,LA,20,N,N,M,Soltero,0,6.0,4.0,1,0,0
2805,LE,20,N,N,M,Soltero,0,9.17,3.5,0,1,1
2806,LA,19,N,S,F,Soltero,0,8.0,2.0,0,1,0
2807,LLO,20,N,N,M,Soltero,0,6.0,0.5,0,0,0
2808,LE,19,N,N,M,Soltero,0,5.63,2.5,0,0,0
2809,LE,21,N,N,M,Soltero,0,8.75,2.0,0,1,0
2810,LE,20,N,N,F,Soltero,0,3.8,1.5,0,0,0
2811,LA,19,N,N,M,Soltero,0,8.14,3.5,0,1,1
2812,LLO,21,S,N,M,Soltero,0,4.0,0.0,0,0,0
2813,LA,21,N,N,M,Soltero,0,8.25,5.0,1,1,1
2814,LE,21,N,N,M,Soltero,0,7.0,4.5,1,1,1
2815,LE,19,N,N,F,Soltero,0,7.4,5.0,1,1,1
2816,LA,20,N,N,F,Soltero,0,6.17,4.0,1,0,0
2817,LA,20,N,S,M,Soltero,0,6.23,4.5,1,0,1
2818,LLO,22,N,N,M,Soltero,0,7.58,4.5,1,1,1
2819,LLO,24,N,N,F,Soltero,0,9.3,5.0,1,1,1
2820,LA,22,N,N,F,Soltero,0,9.14,5.0,1,1,1
2821,LA,20,N,N,M,Soltero,0,6.44,3.5,0,0,0
2822,LA,21,N,N,F,Soltero,0,6.0,3.5,0,0,0
2823,LA,19,S,N,M,Soltero,0,6.4,1.5,0,0,0
2824,LA,19,N,N,F,Soltero,0,6.29,3.0,0,0,0
2825,LA,20,N,N,F,Soltero,0,6.0,2.0,0,0,0
2826,LA,21,N,S,M,Soltero,0,7.5,3.0,0,1,0
2827,LE,25,N,N,M,Soltero,0,9.0,0.5,0,1,0
2828,LA,21,S,N,M,Soltero,0,9.0,1.5,0,1,0
2829,LE,20,N,N,M,Soltero,0,8.67,3.0,0,1,0
2830,LA,22,N,N,F,Soltero,0,9.5,1.0,0,1,0
2831,LA,21,N,N,F,Soltero,0,5.5,2.0,0,0,0
2832,LA,20,N,N,M,Soltero,0,6.92,5.5,1,0,1
2833,LA,21,N,N,M,Soltero,0,6.33,4.0,1,0,0
2834,LA,23,N,N,M,Soltero,0,8.2,3.0,0,1,0
2835,LLO,20,N,N,M,Soltero,0,6.93,5.5,1,0,1
2836,LA,21,S,N,M,Soltero,0,7.64,6.5,1,1,1
2837,LA,29,N,N,M,Soltero,0,8.0,4.5,1,1,1
2838,LA,26,N,N,F,Soltero,0,5.71,2.0,0,0,0
2839,LA,21,S,N,F,Soltero,0,8.45,6.5,1,1,1
2840,LLO,21,N,N,M,Soltero,0,7.7,4.5,1,1,1
2841,LE,23,N,N,F,Soltero,0,7.6,2.5,0,1,0
2842,LLO,25,N,N,M,Soltero,0,9.2,2.5,0,1,0
2843,LLO,22,S,N,F,Soltero,0,6.75,1.5,0,0,0
2844,LA,20,N,N,M,Soltero,0,4.57,1.5,0,0,0
2845,LA,21,N,N,M,Soltero,0,5.75,5.0,1,0,1
2846,LA,19,N,N,F,Soltero,0,8.14,3.5,0,1,1
2847,LA,20,N,N,M,Soltero,0,5.43,3.5,0,0,0
2848,LLO,29,S,N,M,Soltero,0,8.55,5.0,1,1,1
2849,LE,21,S,N,F,Soltero,1,6.29,3.0,0,0,0
2850,LA,20,N,N,F,Soltero,0,8.36,6.5,1,1,1
2851,LA,20,N,N,F,Soltero,0,6.43,2.5,0,0,0
2852,LA,21,N,N,F,Soltero,0,8.23,6.5,1,1,1
2853,LE,22,N,S,M,Soltero,0,8.0,3.5,0,1,1
2854,LE,19,N,N,M,Soltero,0,8.83,6.5,1,1,1
2855,LA,19,N,N,M,Soltero,0,7.23,5.5,1,1,1
2856,LA,20,N,N,M,Soltero,0,5.54,3.5,0,0,0
2857,LA,20,N,N,M,Soltero,0,6.86,3.0,0,0,0
2858,LA,20,N,N,F,Soltero,0,7.17,2.5,0,1,0
2859,LA,20,S,N,M,Soltero,0,4.6,1.5,0,0,0
2860,LA,20,N,N,F,Soltero,0,8.83,6.5,1,1,1
2861,LE,25,S,N,M,Soltero,0,6.33,2.5,0,0,0
2862,LE,20,N,N,F,Soltero,0,6.58,4.5,1,0,1
2863,LA,21,S,N,M,Soltero,0,7.71,6.5,1,1,1
2864,LLO,19,N,N,F,Soltero,0,8.45,5.5,1,1,1
2865,LE,20,N,S,F,Soltero,0,7.7,5.0,1,1,1
2866,LA,19,N,N,M,Soltero,0,6.14,5.0,1,0,1
2867,LA,20,S,N,M,Soltero,0,6.3,3.5,0,0,0
2868,LA,20,N,N,F,Soltero,0,7.4,4.0,1,1,1
2869,LA,20,N,N,F,Soltero,0,7.85,6.0,1,1,1
2870,LE,21,N,N,F,Soltero,0,7.0,5.5,1,1,1
2871,LE,20,N,N,F,Soltero,0,5.5,2.5,0,0,0
2872,LA,19,N,N,F,Soltero,0,6.0,4.0,1,0,0
2873,LA,27,N,N,F,Soltero,0,5.57,3.0,0,0,0
2874,LA,20,N,N,M,Soltero,0,7.18,4.5,1,1,1
2875,LA,24,S,N,M,Soltero,0,4.77,3.0,0,0,0
2876,LA,19,N,N,M,Soltero,0,6.7,4.0,1,0,0
2877,LA,19,N,N,M,Soltero,0,5.6,1.5,0,0,0
2878,LA,20,N,N,F,Soltero,0,6.88,6.5,1,0,1
2879,LE,29,S,N,M,Soltero,0,8.75,4.5,1,1,1
2880,LA,21,N,N,F,Soltero,0,7.4,6.5,1,1,1
2881,LA,19,N,N,F,Soltero,0,5.85,3.5,0,0,0
2882,LA,20,S,N,F,Soltero,0,6.12,5.0,1,0,1
2883,LA,23,S,N,F,Soltero,0,6.45,5.0,1,0,1
2884,LA,21,N,N,M,Soltero,0,6.0,4.0,1,0,0
2885,LA,19,N,N,F,Soltero,0,6.69,6.0,1,0,1
2886,LLO,32,S,N,M,Soltero,0,6.5,3.0,0,0,0
2887,LA,20,N,N,F,Soltero,0,4.0,0.5,0,0,0
2888,LA,20,N,N,M,Soltero,0,5.86,2.0,0,0,0
2889,LLO,45,S,N,F,Casado,3,6.0,5.5,1,0,1
2890,LLO,29,N,N,F,Soltero,0,5.4,6.5,1,0,1
