ID,Carrera,Edad,AyudaFamiliar,PlanSocial,Trabajo,Beca,HsTrabSem,Genero,EstadoCivil,SituacionPadre,SituacionMadre,CantidadHijos,ViveCon,CP,Aprobadas,Reprobadas,Prom_cAplazo,Plazo, A/P ,DesempR,DesempC
21823,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5501,29,12,6.15,10,  2.90 ,  17.84 ,0
21830,CPN,28,S,N,S,N,2,F,1,0,0,0,3,5527,27,10,6.81,10,  2.70 ,  18.39 ,0
21833,CPN,27,S,N,N,N,0,M,1,0,0,0,3,5501,31,13,6.43,10,  3.10 ,  19.93 ,0
21844,CPN,28,S,N,N,N,0,M,1,0,0,0,3,5500,24,19,6.33,10,  2.40 ,  15.19 ,0
21845,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5507,20,17,5.89,10,  2.00 ,  11.78 ,0
21851,CPN,27,N,N,S,N,2,F,1,0,0,0,3,5539,30,17,6.26,10,  3.00 ,  18.78 ,0
21862,LA,27,S,N,S,N,3,F,1,0,0,0,3,5500,35,4,7.85,10,  3.50 ,  27.48 ,1
21873,LE,27,S,N,S,N,1,F,1,0,0,0,3,5570,2,0,8,3,  0.67 ,  5.33 ,0
21876,LA,27,S,N,N,N,0,F,1,0,0,0,3,5519,26,21,6.06,10,  2.60 ,  15.76 ,0
21878,LA,28,N,N,S,N,4,F,1,1,0,0,3,5585,29,6,7.26,10,  2.90 ,  21.05 ,0
21880,LA,31,N,N,S,N,3,M,5,0,0,0,3,5500,35,22,5.91,10,  3.50 ,  20.69 ,0
21889,CPN,28,N,N,S,N,4,F,1,0,0,0,3,5539,33,17,6.12,10,  3.30 ,  20.20 ,0
21896,LA,28,S,N,N,N,0,F,1,0,0,0,3,5500,36,12,6.56,10,  3.60 ,  23.62 ,0
21900,CPN,29,S,N,N,N,0,M,1,0,0,0,3,5500,33,16,6,10,  3.30 ,  19.80 ,0
21901,LA,29,S,N,N,N,0,M,1,1,0,0,3,5513,7,4,6.09,4,  1.75 ,  10.66 ,0
21904,LLO,27,N,N,S,N,4,F,1,0,0,0,3,5570,17,0,7.89,3,  5.67 ,  44.71 ,1
21907,CPN,28,N,N,S,N,3,M,1,0,0,0,3,5511,25,15,6.15,10,  2.50 ,  15.38 ,0
21909,CPN,29,N,N,S,N,4,F,1,1,0,0,3,5521,32,19,5.86,10,  3.20 ,  18.75 ,0
21911,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5500,28,20,6.04,10,  2.80 ,  16.91 ,0
21913,LA,29,S,N,S,N,3,F,1,0,0,0,3,5509,31,7,6.89,10,  3.10 ,  21.36 ,0
21913,CPN,29,S,N,S,N,3,F,1,0,0,0,3,5509,9,3,6.58,8,  1.13 ,  7.40 ,0
21917,CPN,28,S,N,N,N,0,F,1,0,0,0,3,5531,32,21,6.15,10,  3.20 ,  19.68 ,0
21923,LA,28,S,N,N,N,0,F,1,0,0,0,3,5577,36,7,6.83,6,  6.00 ,  40.98 ,1
21924,LA,28,S,N,S,N,,M,1,0,0,0,3,5519,28,7,6.39,6,  4.67 ,  29.82 ,1
21926,CPN,27,N,N,S,N,4,M,1,0,0,0,3,5521,36,16,6.38,10,  3.60 ,  22.97 ,0
21933,CPN,29,S,N,N,N,0,M,1,0,0,0,3,5501,36,20,5.88,10,  3.60 ,  21.17 ,0
21938,LA,30,S,N,S,N,1,M,1,0,0,0,1,5501,19,10,6.31,10,  1.90 ,  11.99 ,0
21940,CPN,28,N,N,S,N,4,F,1,0,0,1,4,5500,25,18,5.49,10,  2.50 ,  13.73 ,0
21941,LA,27,S,N,N,N,0,M,1,0,0,0,3,5600,36,18,5.92,10,  3.60 ,  21.31 ,0
21942,LA,28,N,N,S,N,4,F,1,0,0,0,1,5600,35,9,7.3,10,  3.50 ,  25.55 ,1
21946,CPN,28,N,N,S,N,2,M,1,0,0,1,3,5501,25,5,7,10,  2.50 ,  17.50 ,0
21948,CPN,28,S,N,N,N,0,F,1,0,0,0,3,5511,18,15,5.79,10,  1.80 ,  10.42 ,0
21960,LA,27,S,N,N,N,0,M,1,0,0,0,3,5519,24,18,5.69,8,  3.00 ,  17.07 ,0
21964,CPN,27,S,N,S,N,3,F,1,0,0,0,3,5513,31,15,6.2,10,  3.10 ,  19.22 ,0
21966,LE,31,N,N,S,N,1,M,1,0,0,1,4,5500,14,2,7.8,4,  3.50 ,  27.30 ,1
21969,CPN,28,S,N,N,N,0,F,1,0,0,0,3,5570,36,17,6.38,10,  3.60 ,  22.97 ,0
21973,CPN,29,S,N,N,N,0,M,1,0,0,0,3,5539,17,18,5.6,10,  1.70 ,  9.52 ,0
21975,CPN,27,N,N,S,N,2,F,1,1,0,0,3,5507,26,0,7.96,10,  2.60 ,  20.70 ,0
21977,LA,27,S,N,S,N,2,M,1,0,0,0,3,5539,25,1,8,9,  2.78 ,  22.22 ,0
21985,CPN,28,S,N,N,N,0,F,1,0,0,0,3,5600,36,4,7.33,10,  3.60 ,  26.39 ,1
21995,CPN,30,N,N,S,N,3,F,1,0,0,0,1,5500,25,14,6.13,10,  2.50 ,  15.33 ,0
22003,LA,31,N,N,S,N,3,M,1,0,0,0,3,5603,20,8,6.96,10,  2.00 ,  13.92 ,0
22015,CPN,27,S,N,S,N,4,F,1,0,0,0,3,5500,33,10,6.86,10,  3.30 ,  22.64 ,0
22018,CPN,28,S,N,N,N,0,M,1,0,0,0,3,5500,33,25,5.91,10,  3.30 ,  19.50 ,0
22019,CPN,30,S,N,N,N,0,M,1,0,0,0,3,5501,13,17,5.37,10,  1.30 ,  6.98 ,0
22021,CPN,28,N,N,S,N,4,F,1,0,0,0,3,5587,25,11,6.31,10,  2.50 ,  15.78 ,0
22022,CPN,27,S,N,N,N,0,M,1,0,0,0,2,5513,29,19,6,10,  2.90 ,  17.40 ,0
22030,CPN,28,S,N,N,N,0,F,1,0,0,0,1,5600,17,15,5.5,10,  1.70 ,  9.35 ,0
22038,CPN,28,N,N,S,S,,F,2,0,0,1,4,5501,27,13,6.2,10,  2.70 ,  16.74 ,0
22046,CPN,28,S,N,N,N,0,F,1,0,0,0,3,5570,30,17,5.83,10,  3.00 ,  17.49 ,0
22051,CPN,27,N,N,S,N,4,M,2,0,0,0,4,5573,22,14,6.39,10,  2.20 ,  14.06 ,0
22054,CPN,27,S,N,N,S,0,F,2,0,0,2,4,5600,36,11,6.66,10,  3.60 ,  23.98 ,0
22056,CPN,28,N,N,N,S,0,F,1,0,0,0,3,5570,20,21,5.78,10,  2.00 ,  11.56 ,0
22057,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5507,10,18,4.64,10,  1.00 ,  4.64 ,0
22062,CPN,27,N,N,S,N,4,M,1,0,0,0,1,5500,27,20,5.98,10,  2.70 ,  16.15 ,0
22076,CPN,27,S,N,N,N,0,F,1,0,0,1,4,5500,19,17,5.39,10,  1.90 ,  10.24 ,0
22089,CPN,26,S,S,N,N,0,M,1,0,0,0,3,5570,23,5,6.86,9,  2.56 ,  17.53 ,0
22090,CPN,27,S,N,N,N,0,M,1,0,0,0,3,5507,23,12,6,9,  2.56 ,  15.33 ,0
22094,CPN,26,S,N,N,N,0,F,1,0,0,0,3,5596,34,3,7.41,9,  3.78 ,  27.99 ,1
22095,CPN,31,S,N,N,N,0,F,1,0,0,1,4,5519,31,18,6.12,9,  3.44 ,  21.08 ,0
22098,CPN,26,N,N,S,N,1,M,1,0,0,0,3,5541,22,20,5.76,9,  2.44 ,  14.08 ,0
22101,CPN,28,S,N,S,N,,F,1,0,0,0,3,5539,20,17,5.97,9,  2.22 ,  13.27 ,0
22104,CPN,29,S,N,N,N,0,F,1,0,0,0,3,5500,19,13,6.03,9,  2.11 ,  12.73 ,0
22105,CPN,28,N,N,N,S,0,F,1,0,0,0,3,5500,17,13,5.93,9,  1.89 ,  11.20 ,0
22106,CPN,27,S,N,N,N,0,F,2,0,0,0,5,5521,33,10,6.86,9,  3.67 ,  25.15 ,1
22109,CPN,26,N,N,S,N,3,M,1,0,0,0,3,5587,13,13,5.65,9,  1.44 ,  8.16 ,0
22110,CPN,28,N,N,N,S,0,F,2,0,0,1,3,5500,17,15,5.69,9,  1.89 ,  10.75 ,0
22113,LA,26,S,N,S,N,4,M,1,1,0,0,3,5515,28,6,7.26,9,  3.11 ,  22.59 ,0
22117,CPN,27,S,N,S,N,1,F,2,0,0,0,4,5509,37,17,6.38,9,  4.11 ,  26.23 ,1
22118,CPN,26,S,N,N,N,0,F,1,0,0,0,3,5569,24,13,5.95,9,  2.67 ,  15.87 ,0
22119,LA,26,S,N,N,N,0,F,1,0,0,0,3,5533,31,15,6.54,9,  3.44 ,  22.53 ,0
22120,CPN,28,S,N,N,N,0,F,1,0,0,0,3,5500,15,11,5.38,9,  1.67 ,  8.97 ,0
22124,CPN,27,S,N,N,N,0,F,1,0,0,0,,5501,21,23,5.71,9,  2.33 ,  13.32 ,0
22124,LA,27,S,N,N,N,0,F,1,0,0,0,,5501,18,16,5.79,7,  2.57 ,  14.89 ,0
22125,CPN,27,N,N,S,N,4,F,1,0,0,0,3,5501,34,10,6.91,9,  3.78 ,  26.10 ,1
22131,CPN,29,S,N,N,S,0,F,1,0,0,0,3,5515,32,17,6.2,9,  3.56 ,  22.04 ,0
22132,CPN,27,S,N,S,N,2,M,1,0,0,0,3,5500,18,24,5.36,9,  2.00 ,  10.72 ,0
22136,CPN,27,N,N,S,N,3,F,1,0,0,0,3,5521,24,18,6,9,  2.67 ,  16.00 ,0
22139,CPN,27,N,N,S,N,2,M,1,0,0,0,3,5523,35,12,6.74,9,  3.89 ,  26.21 ,1
22141,CPN,27,S,N,S,N,,F,1,0,0,0,3,5513,20,17,5.65,9,  2.22 ,  12.56 ,0
22143,CPN,26,S,N,N,N,0,M,1,0,0,0,3,5600,42,27,5.78,9,  4.67 ,  26.97 ,1
22145,CPN,30,N,N,S,N,2,M,1,0,0,0,3,5519,17,17,5.62,9,  1.89 ,  10.62 ,0
22146,CPN,26,S,N,S,N,4,F,1,0,0,0,3,5519,32,11,6.93,9,  3.56 ,  24.64 ,1
22151,CPN,27,N,N,S,N,2,M,1,0,0,0,3,5521,24,9,6.03,9,  2.67 ,  16.08 ,0
22155,CPN,27,S,N,N,N,0,M,1,0,0,0,3,5567,27,14,6.1,9,  3.00 ,  18.30 ,0
22158,LA,26,S,N,N,N,0,F,5,0,0,1,3,5600,33,11,6.64,9,  3.67 ,  24.35 ,1
22159,CPN,26,S,N,S,N,2,M,1,0,0,0,3,5600,18,18,5.28,9,  2.00 ,  10.56 ,0
22160,LA,30,N,N,S,N,4,M,5,1,0,0,4,5521,28,4,7.28,9,  3.11 ,  22.65 ,0
22161,CPN,27,S,N,S,N,,F,1,1,0,0,3,5533,31,10,6.44,9,  3.44 ,  22.18 ,0
22162,LA,31,S,N,N,N,0,M,1,0,0,0,3,5500,31,7,7,9,  3.44 ,  24.11 ,1
22166,LA,27,S,N,S,N,4,F,1,0,0,0,3,5525,34,1,7.77,9,  3.78 ,  29.35 ,1
22168,CPN,28,S,N,S,N,4,F,1,0,0,0,3,5500,14,15,5.62,9,  1.56 ,  8.74 ,0
22172,CPN,26,S,N,N,N,0,M,1,0,0,0,3,5620,24,20,5.6,9,  2.67 ,  14.93 ,0
22173,CPN,26,S,N,S,N,3,F,1,0,0,0,3,5513,36,8,7.12,9,  4.00 ,  28.48 ,1
22174,CPN,26,S,N,S,N,3,M,1,0,0,0,3,5515,29,18,6.13,9,  3.22 ,  19.75 ,0
22175,CPN,26,S,N,S,N,3,F,1,1,0,0,3,5539,21,13,6,9,  2.33 ,  14.00 ,0
22176,CPN,26,S,N,S,N,2,F,1,0,0,0,3,5519,26,15,6.29,9,  2.89 ,  18.17 ,0
22177,CPN,28,S,N,N,N,0,F,1,0,0,0,3,5500,36,20,6.21,9,  4.00 ,  24.84 ,1
22178,CPN,26,N,N,S,N,2,F,1,0,0,0,3,5500,36,7,6.7,9,  4.00 ,  26.80 ,1
22179,LA,26,S,N,N,N,0,F,1,1,0,0,3,5600,36,13,6.69,9,  4.00 ,  26.76 ,1
22183,LA,27,N,N,S,N,4,F,5,0,0,0,4,5600,34,2,7.72,9,  3.78 ,  29.16 ,1
22188,CPN,27,S,N,N,N,0,F,1,0,0,0,1,5519,23,10,6.39,9,  2.56 ,  16.33 ,0
22191,LE,28,S,N,S,N,2,M,1,0,0,0,3,5539,27,1,8,9,  3.00 ,  24.00 ,1
22195,CPN,28,S,S,N,N,0,F,1,0,0,0,3,5607,19,12,6.03,9,  2.11 ,  12.73 ,0
22196,LA,28,S,N,S,N,4,M,1,0,0,0,3,5501,36,3,7.61,9,  4.00 ,  30.44 ,1
22197,CPN,26,S,N,N,N,0,F,1,0,0,0,3,5500,36,1,7.72,9,  4.00 ,  30.88 ,1
22200,CPN,26,N,N,S,N,3,M,1,1,0,0,3,5600,13,12,5.36,9,  1.44 ,  7.74 ,0
22207,CPN,33,N,N,S,N,4,M,2,0,0,2,4,5500,27,4,6.26,9,  3.00 ,  18.78 ,0
22208,CPN,27,N,N,S,N,3,M,1,0,0,0,3,5500,28,14,6.6,9,  3.11 ,  20.53 ,0
22210,LA,31,S,N,S,S,2,F,1,0,0,0,3,5547,17,10,6.04,3,  5.67 ,  34.23 ,1
22212,CPN,28,N,N,S,N,4,M,1,0,0,0,1,5521,25,15,6.63,9,  2.78 ,  18.42 ,0
22213,LA,27,S,N,S,N,2,M,1,0,0,0,3,5582,28,12,6.63,9,  3.11 ,  20.63 ,0
22214,LA,28,N,N,S,N,4,M,1,0,0,0,3,5500,36,5,6.95,9,  4.00 ,  27.80 ,1
22215,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5539,19,23,5.4,9,  2.11 ,  11.40 ,0
22217,LA,27,S,N,N,N,0,F,1,0,0,0,3,5521,22,15,6.14,9,  2.44 ,  15.01 ,0
22217,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5521,5,0,7.4,6,  0.83 ,  6.17 ,0
22221,LA,28,S,N,N,N,0,F,1,0,0,0,3,5505,19,15,6.03,9,  2.11 ,  12.73 ,0
22221,CPN,28,S,N,N,N,0,F,1,0,0,0,3,5505,6,0,7.67,6,  1.00 ,  7.67 ,0
22223,CPN,26,S,N,S,N,2,F,1,0,0,0,3,5600,29,16,6.38,9,  3.22 ,  20.56 ,0
22227,CPN,26,S,N,S,N,4,F,1,0,0,0,3,5500,27,29,5.48,9,  3.00 ,  16.44 ,0
22229,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5501,34,22,5.82,9,  3.78 ,  21.99 ,0
22234,CPN,27,S,N,N,N,0,M,1,0,0,0,3,5501,32,20,6.23,9,  3.56 ,  22.15 ,0
22235,LA,28,S,N,S,N,1,M,1,0,0,0,3,5533,23,11,6.53,9,  2.56 ,  16.69 ,0
22238,LA,28,N,N,S,N,4,M,1,0,0,0,3,5511,34,15,6.39,9,  3.78 ,  24.14 ,1
22240,CPN,27,S,N,S,N,2,F,1,0,0,0,3,5501,29,17,6.15,9,  3.22 ,  19.82 ,0
22242,CPN,27,S,N,S,N,3,F,1,0,0,0,3,5505,20,21,5.51,9,  2.22 ,  12.24 ,0
22243,CPN,27,S,N,N,N,0,F,1,0,0,0,1,5577,31,16,5.98,9,  3.44 ,  20.60 ,0
22245,CPN,26,S,N,N,N,0,M,1,0,0,0,3,5500,36,13,6.71,9,  4.00 ,  26.84 ,1
22248,CPN,26,S,N,S,N,,M,1,0,0,0,3,5600,36,10,6.76,9,  4.00 ,  27.04 ,1
22250,LE,27,S,N,N,N,0,M,1,0,0,0,3,5501,33,17,5.86,9,  3.67 ,  21.49 ,0
22251,CPN,27,S,N,N,N,0,F,1,1,0,0,3,5521,35,11,6.73,9,  3.89 ,  26.17 ,1
22253,LA,28,N,N,S,N,,F,1,0,0,0,3,5570,34,7,7.08,9,  3.78 ,  26.75 ,1
22257,CPN,27,S,N,N,N,0,M,1,0,0,0,3,5519,35,6,7.73,9,  3.89 ,  30.06 ,1
22262,CPN,28,N,N,S,N,4,M,1,0,0,0,3,5500,35,19,6,9,  3.89 ,  23.33 ,0
22265,CPN,27,S,N,N,N,0,F,1,0,1,0,3,5501,31,18,6.35,9,  3.44 ,  21.87 ,0
22268,CPN,27,N,S,S,N,2,M,1,0,0,0,3,5600,33,17,6.36,9,  3.67 ,  23.32 ,0
22272,CPN,33,S,N,N,S,0,M,1,0,0,0,3,5521,30,8,6.95,9,  3.33 ,  23.17 ,0
22273,CPN,27,S,N,S,N,2,F,1,0,0,0,3,5521,30,12,6.55,9,  3.33 ,  21.83 ,0
22274,CPN,26,S,N,S,N,4,F,1,0,0,0,3,5500,36,10,6.41,9,  4.00 ,  25.64 ,1
22276,CPN,28,S,N,N,N,0,M,1,0,0,0,3,5509,26,18,5.75,9,  2.89 ,  16.61 ,0
22278,LA,28,S,N,N,N,0,M,1,0,0,0,3,5503,36,5,7.17,9,  4.00 ,  28.68 ,1
22281,LA,27,S,N,S,N,2,F,1,1,0,0,3,5521,36,8,7.2,9,  4.00 ,  28.80 ,1
22285,LA,27,N,N,S,N,3,F,1,0,0,0,1,5527,36,9,6.93,9,  4.00 ,  27.72 ,1
22288,LA,28,N,N,S,N,2,M,1,1,0,0,4,5500,34,12,6.65,9,  3.78 ,  25.12 ,1
22289,LA,28,N,N,S,N,4,M,1,0,0,0,3,5509,43,17,7.38,9,  4.78 ,  35.26 ,1
22289,CPN,28,N,N,S,N,4,M,1,0,0,0,3,5509,7,0,7.57,6,  1.17 ,  8.83 ,0
22293,CPN,27,S,N,S,S,1,F,1,0,0,0,3,5500,30,13,6.56,9,  3.33 ,  21.87 ,0
22295,CPN,27,S,N,S,N,2,F,1,0,0,0,3,5601,27,16,6,9,  3.00 ,  18.00 ,0
22298,CPN,27,S,N,N,S,0,M,1,0,0,0,3,5539,31,13,6.57,9,  3.44 ,  22.63 ,0
22301,LE,27,S,N,S,S,3,F,1,0,0,0,3,5531,33,6,7.03,9,  3.67 ,  25.78 ,1
22303,CPN,27,S,N,S,N,3,F,1,0,0,0,3,5533,30,2,7.31,9,  3.33 ,  24.37 ,1
22310,LA,26,S,N,N,N,0,M,1,0,0,0,3,5515,20,15,6.09,9,  2.22 ,  13.53 ,0
22313,CPN,29,N,N,S,N,,F,1,0,0,0,2,5509,33,19,5.85,9,  3.67 ,  21.45 ,0
22314,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5525,26,16,5.9,9,  2.89 ,  17.04 ,0
22315,CPN,28,S,N,N,N,0,M,1,0,0,0,3,5500,36,13,6.53,9,  4.00 ,  26.12 ,1
22317,CPN,26,S,N,S,N,2,F,1,0,0,0,3,5501,36,5,7.29,9,  4.00 ,  29.16 ,1
22318,CPN,26,N,N,S,N,3,F,2,0,0,0,4,5505,19,13,5.52,9,  2.11 ,  11.65 ,0
22331,CPN,26,S,N,S,N,4,M,1,0,0,0,3,1175,32,20,5.98,9,  3.56 ,  21.26 ,0
22332,LE,28,N,N,S,N,3,M,1,1,0,0,3,5501,33,9,6.79,9,  3.67 ,  24.90 ,1
22332,LA,28,N,N,S,N,3,M,1,1,0,0,3,5501,33,15,6.54,5,  6.60 ,  43.16 ,1
22337,LA,28,N,N,S,N,,M,1,0,0,0,3,5503,26,15,6.27,9,  2.89 ,  18.11 ,0
22343,CPN,26,S,N,N,N,0,M,1,0,0,0,3,5500,32,11,6.72,9,  3.56 ,  23.89 ,0
22347,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5519,33,10,6.47,9,  3.67 ,  23.72 ,0
22348,CPN,26,N,N,S,N,3,F,1,0,0,0,3,5501,27,13,6.3,9,  3.00 ,  18.90 ,0
22350,LA,28,S,N,N,N,0,M,1,0,0,0,3,5519,30,14,6.09,8,  3.75 ,  22.84 ,0
22351,LA,27,S,S,N,N,0,F,1,0,0,0,3,5600,31,23,6.06,9,  3.44 ,  20.87 ,0
22352,CPN,31,N,N,N,N,0,F,2,0,0,2,4,5501,22,2,7.25,9,  2.44 ,  17.72 ,0
22355,CPN,27,S,N,S,N,4,F,1,1,0,0,3,5600,18,8,5.96,9,  2.00 ,  11.92 ,0
22357,CPN,27,N,N,S,N,4,F,1,0,0,0,4,5519,33,4,7.41,9,  3.67 ,  27.17 ,1
22358,CPN,30,N,N,S,N,3,F,1,0,0,0,1,5527,31,16,6.17,9,  3.44 ,  21.25 ,0
22359,CPN,26,N,N,S,N,2,M,1,0,0,0,3,5519,24,22,5.78,9,  2.67 ,  15.41 ,0
22364,CPN,28,S,N,S,N,,M,1,0,0,0,3,5501,30,4,7.21,9,  3.33 ,  24.03 ,1
22366,CPN,28,S,N,N,N,0,F,1,0,0,1,4,5501,17,18,5.63,9,  1.89 ,  10.63 ,0
22367,LA,27,S,N,S,N,4,M,1,0,0,0,3,5539,35,0,8.31,9,  3.89 ,  32.32 ,1
22371,LA,27,N,N,S,N,3,F,1,0,0,0,4,5500,35,6,7.1,9,  3.89 ,  27.61 ,1
22380,LA,28,S,N,N,N,0,F,1,0,0,0,3,5525,29,7,7.31,9,  3.22 ,  23.55 ,0
22381,CPN,26,S,N,N,N,0,M,1,0,0,0,3,5539,25,19,5.95,9,  2.78 ,  16.53 ,0
22382,CPN,29,N,N,S,N,2,M,1,0,0,0,1,5500,15,20,4.89,9,  1.67 ,  8.15 ,0
22384,CPN,36,S,N,N,N,0,M,1,0,0,0,3,5539,18,2,6.7,9,  2.00 ,  13.40 ,0
22387,CPN,28,S,N,S,N,4,F,1,0,0,0,3,5501,28,12,6.68,9,  3.11 ,  20.78 ,0
22388,LA,27,S,N,S,N,2,M,1,0,0,0,3,5505,26,7,7.83,9,  2.89 ,  22.62 ,0
22395,CPN,27,S,N,N,N,0,F,1,0,0,2,4,5500,22,7,6.62,9,  2.44 ,  16.18 ,0
22398,CPN,26,S,N,N,N,0,M,1,0,0,0,3,5533,29,15,6.5,9,  3.22 ,  20.94 ,0
22400,CPN,28,N,N,S,N,3,M,1,0,0,0,3,5521,36,16,6.44,9,  4.00 ,  25.76 ,1
22401,CPN,27,N,N,S,S,,F,1,0,0,0,3,5519,30,6,7.11,9,  3.33 ,  23.70 ,0
22403,CPN,27,S,N,N,N,0,F,2,0,0,0,3,5500,35,13,6.6,9,  3.89 ,  25.67 ,1
22408,CPN,28,S,N,N,N,0,F,1,0,0,1,3,5507,32,9,6.56,9,  3.56 ,  23.32 ,0
22409,LA,27,S,N,S,N,,F,1,0,0,0,3,5515,36,26,6.03,9,  4.00 ,  24.12 ,1
22410,LA,27,S,N,N,N,0,F,1,0,0,0,3,5519,23,11,6.32,9,  2.56 ,  16.15 ,0
22412,CPN,26,S,N,S,N,2,M,1,0,0,0,3,5541,30,9,6.64,9,  3.33 ,  22.13 ,0
22419,LA,26,N,N,S,N,3,M,1,0,0,0,4,5539,36,10,6.96,9,  4.00 ,  27.84 ,1
22420,LA,27,S,N,N,N,0,F,1,0,0,0,3,5519,29,6,6.49,7,  4.14 ,  26.89 ,1
22426,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5513,33,22,5.87,9,  3.67 ,  21.52 ,0
22432,LE,27,S,N,N,N,0,F,1,1,0,0,3,5519,24,8,6.86,9,  2.67 ,  18.29 ,0
22432,LA,27,S,N,N,N,0,F,1,1,0,0,3,5519,21,0,7.36,6,  3.50 ,  25.76 ,1
22435,CPN,26,S,N,N,N,0,F,1,0,0,0,3,5500,23,12,6.09,9,  2.56 ,  15.56 ,0
22436,CPN,31,N,S,S,N,2,F,3,1,0,1,4,5517,32,19,6,9,  3.56 ,  21.33 ,0
22439,LA,27,S,N,N,N,0,M,1,0,0,0,3,5600,27,13,7.92,7,  3.86 ,  30.55 ,1
22442,LA,27,N,N,S,N,4,F,1,0,0,0,3,5600,33,4,7.32,9,  3.67 ,  26.84 ,1
22444,CPN,26,S,N,N,N,0,F,1,0,0,0,3,5531,27,23,5.55,9,  3.00 ,  16.65 ,0
22449,CPN,26,S,N,N,N,0,F,1,0,0,0,5,5535,25,23,5.46,9,  2.78 ,  15.17 ,0
22450,LA,28,S,N,N,N,0,M,1,0,0,0,3,5529,36,12,6.77,9,  4.00 ,  27.08 ,1
22453,CPN,26,N,N,S,N,3,M,1,0,0,0,3,5523,24,0,8.11,9,  2.67 ,  21.63 ,0
22459,LA,26,S,N,S,N,1,M,1,0,0,0,3,5500,16,8,6.67,2,  8.00 ,  53.36 ,1
22460,CPN,27,S,N,S,N,2,F,1,0,0,0,3,5501,21,12,5.91,9,  2.33 ,  13.79 ,0
22461,CPN,26,S,N,S,N,1,F,1,0,0,0,3,5519,30,10,6.7,9,  3.33 ,  22.33 ,0
22463,CPN,29,S,N,S,N,3,M,1,0,0,0,3,5501,32,8,6.56,9,  3.56 ,  23.32 ,0
22464,LA,27,S,N,N,S,0,F,1,0,0,0,3,5505,27,13,6.43,9,  3.00 ,  19.29 ,0
22466,CPN,27,N,N,S,N,4,M,1,0,0,0,1,5521,23,22,5.73,9,  2.56 ,  14.64 ,0
22472,LA,27,S,N,N,N,0,F,1,0,0,0,3,5539,36,10,7.22,9,  4.00 ,  28.88 ,1
22483,CPN,26,S,N,S,N,2,M,1,1,0,0,3,5523,16,2,7.56,9,  1.78 ,  13.44 ,0
22488,CPN,27,N,N,S,S,4,F,1,0,0,0,3,5505,36,15,6.31,9,  4.00 ,  25.24 ,1
22489,CPN,27,N,N,S,N,4,F,1,0,0,0,3,5600,36,16,6.13,9,  4.00 ,  24.52 ,1
22491,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5570,24,15,6.26,9,  2.67 ,  16.69 ,0
22492,CPN,26,S,N,S,N,3,M,1,0,0,0,3,5523,25,19,5.25,9,  2.78 ,  14.58 ,0
22493,CPN,26,N,N,S,N,4,M,1,1,0,0,4,5500,28,9,6.95,9,  3.11 ,  21.62 ,0
22501,CPN,31,S,N,N,N,0,F,1,0,0,1,5,5505,16,14,5.47,9,  1.78 ,  9.72 ,0
22502,CPN,26,S,N,S,N,2,F,1,0,0,0,1,5620,26,13,6.41,9,  2.89 ,  18.52 ,0
22504,CPN,27,S,N,N,N,0,F,1,0,0,0,3,5517,36,20,5.8,9,  4.00 ,  23.20 ,0
22510,CPN,27,S,N,N,N,0,F,1,0,0,0,1,5509,33,8,7.45,9,  3.67 ,  27.32 ,1
22511,CPN,26,S,N,S,N,,M,1,0,0,0,3,5509,22,17,5.85,9,  2.44 ,  14.30 ,0
22512,CPN,27,S,N,S,N,3,F,1,0,0,0,3,5525,22,22,5.7,9,  2.44 ,  13.93 ,0
22520,CPN,28,N,N,S,N,3,F,1,0,0,0,4,5523,28,4,7.19,9,  3.11 ,  22.37 ,0
22522,CPN,32,S,N,S,N,4,M,1,0,0,0,2,5500,33,10,6.52,8,  4.13 ,  26.90 ,1
22528,CPN,28,N,N,S,N,4,M,5,0,0,0,4,5624,32,9,6.9,8,  4.00 ,  27.60 ,1
22529,CPN,34,N,N,S,N,,F,1,0,0,1,3,5539,21,19,5.74,8,  2.63 ,  15.07 ,0
22536,CPN,26,S,N,N,N,0,F,1,0,0,0,3,5529,24,16,6.18,8,  3.00 ,  18.54 ,0
22537,CPN,26,N,N,S,N,3,M,1,0,1,0,3,5539,32,16,6.49,8,  4.00 ,  25.96 ,1
22538,CPN,25,N,N,N,N,0,F,1,1,0,0,4,5511,8,3,6.36,8,  1.00 ,  6.36 ,0
22538,LLO,25,N,N,N,N,0,F,1,1,0,0,4,5511,2,0,7,2,  1.00 ,  7.00 ,0
22540,CPN,25,S,N,N,N,0,M,1,0,0,0,3,5501,32,13,6.38,8,  4.00 ,  25.52 ,1
22549,LGNR,20,S,N,S,N,1,M,1,0,0,1,4,5500,5,8,4.15,9,  0.56 ,  2.31 ,0
